"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102"
"12920","213539_at","NM_000732","NM_000732","CD3d molecule, delta (CD3-TCR complex)","CD3D","915","68.1","53.6","20.8","79.5","63.2"
"12921","213540_at","AL031228","AL031228","hydroxysteroid (17-beta) dehydrogenase 8","HSD17B8","7923","114.2","58.8","94.8","136.7","71.2"
"12922","213541_s_at","AI351043","AI351043","v-ets avian erythroblastosis virus E26 oncogene homolog","ERG","2078","172.9","95","126.9","138","119.3"
"12923","213542_at","AI246730","AI246730","zinc finger protein 710","ZNF710","374655","19.1","85","119.7","56.7","14.8"
"12924","213543_at","AA570453","AA570453","sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)","SGCD","6444","38.5","34.6","70.2","69.1","71.3"
"12925","213544_at","AI186701","AI186701","inhibitor of growth family, member 2","ING2","3622","21","31","17.6","11.5","6"
"12926","213545_x_at","BE962615","BE962615","sorting nexin 3","SNX3","8724","409.9","346.9","321.1","429.8","368.1"
"12927","213546_at","AL050378","AL050378","uncharacterized protein DKFZp586I1420","DKFZP586I1420","222161","199.9","266.7","252.2","204.4","189.5"
"12928","213547_at","AB014567","AB014567","cullin-associated and neddylation-dissociated 2 (putative)","CAND2","23066","109.4","85.5","78.3","109.2","161"
"12929","213548_s_at","BG257762","BG257762","CDV3 homolog (mouse)","CDV3","55573","100.5","150.7","110.2","104.7","137.8"
"12930","213549_at","AI890972","AI890972","PDZ domain containing 8","PDZD8","118987","96.4","122","77","101.3","71.8"
"12931","213550_s_at","AA993683","AA993683","IK cytokine, down-regulator of HLA II /// transmembrane and coiled-coil domains 6","IK /// TMCO6","3550 /// 55374","5.7","5.6","7.3","1.9","7.4"
"12932","213551_x_at","AI744229","AI744229","polycomb group ring finger 2","PCGF2","7703","219.8","143.6","114.2","156.5","169.7"
"12933","213552_at","W87398","W87398","glucuronic acid epimerase","GLCE","26035","41.7","52.5","33.2","38.1","30.6"
"12934","213553_x_at","W79394","W79394","apolipoprotein C-I","APOC1","341","95.4","9.1","5.7","71.8","75.3"
"12935","213554_s_at","AI928407","AI928407","CDV3 homolog (mouse)","CDV3","55573","80","179.5","155.8","80.8","78.7"
"12936","213555_at","AL049699","AL049699","RWD domain containing 2A","RWDD2A","112611","55.9","44.3","38.3","45.7","49.4"
"12937","213556_at","BE673445","BE673445","phospholipase A2 inhibitor and LY6/PLAUR domain containing","PINLYP","390940","37","66.7","47","45.5","53.3"
"12938","213557_at","AW305119","AW305119","cyclin-dependent kinase 12","CDK12","51755","95","76.9","55.5","111.7","95.7"
"12939","213558_at","AB011131","AB011131","piccolo presynaptic cytomatrix protein","PCLO","27445","38.2","32.4","17.2","38.6","26.7"
"12940","213559_s_at","BF223401","BF223401","zinc finger protein 467","ZNF467","168544","3.3","2.1","9.8","2.6","13"
"12941","213560_at","AV658684","AV658684","growth arrest and DNA-damage-inducible, beta","GADD45B","4616","53.7","68.5","62.7","8.7","7"
"12942","213561_at","BF062335","BF062335","minichromosome maintenance complex component 9","MCM9","254394","74.8","16.5","31.7","66.7","47.9"
"12943","213562_s_at","BF979497","BF979497","squalene epoxidase","SQLE","6713","50.4","58.8","33.4","52.1","39.8"
"12944","213563_s_at","AA016035","AA016035","tubulin, gamma complex associated protein 2","TUBGCP2","10844","10.4","7.8","7.3","8.5","11.4"
"12945","213564_x_at","BE042354","BE042354","lactate dehydrogenase B","LDHB","3945","972","1414.8","1352.9","1192.7","1287.5"
"12946","213565_s_at","AI193899","AI193899","SMAD family member 6","SMAD6","4091","7.1","5.1","5","22.3","9.3"
"12947","213566_at","NM_005615","NM_005615","ribonuclease, RNase A family, k6","RNASE6","6039","43.9","46.2","51.4","50.8","68.1"
"12948","213567_at","BF431965","BF431965","karyopherin alpha 4 (importin alpha 3)","KPNA4","3840","157.4","88.7","96.9","128.9","202.7"
"12949","213568_at","AI811298","AI811298","odd-skipped related transciption factor 2","OSR2","116039","546.3","408.8","365","604.4","402.7"
"12950","213569_at","AV705485","AV705485","uncharacterized LOC100506603","LOC100506603","100506603","12.7","13.4","9.1","9.6","31.6"
"12951","213570_at","BF516289","BF516289","eukaryotic translation initiation factor 4E family member 2","EIF4E2","9470","37.1","36.7","58.5","56.5","45.4"
"12952","213571_s_at","BF516289","BF516289","eukaryotic translation initiation factor 4E family member 2","EIF4E2","9470","135.9","217","207.1","145.5","138"
"12953","213572_s_at","AI554300","AI554300","serpin peptidase inhibitor, clade B (ovalbumin), member 1","SERPINB1","1992","80.4","68.8","57.6","97.8","102"
"12954","213573_at","AA861608","AA861608","karyopherin (importin) beta 1","KPNB1","3837","211.4","195.7","177.6","257.9","273.1"
"12955","213574_s_at","AA861608","AA861608","karyopherin (importin) beta 1","KPNB1","3837","357.1","440.4","326.8","375.1","470.6"
"12956","213575_at","AA831170","AA831170","transformer 2 alpha homolog (Drosophila)","TRA2A","29896","31.1","116.4","39.6","36","35.6"
"12957","213577_at","AA639705","AA639705","squalene epoxidase","SQLE","6713","62.8","80.4","45.2","124.4","49.1"
"12958","213578_at","AI678679","AI678679","bone morphogenetic protein receptor, type IA","BMPR1A","657","132.2","132.7","133.2","111.3","93.4"
"12959","213579_s_at","AI459462","AI459462","E1A binding protein p300","EP300","2033","97","124.4","86.3","55.5","55.9"
"12960","213580_at","AA521272","AA521272","","","","10.7","25.2","10.1","6.2","6.7"
"12961","213581_at","BF446180","BF446180","programmed cell death 2","PDCD2","5134","88.1","100.1","89.2","86.6","101.8"
"12962","213582_at","BF439472","BF439472","ATPase, class VI, type 11A","ATP11A","23250","11.1","40.7","14.2","26.6","16.8"
"12963","213583_x_at","BE964125","BE964125","eukaryotic translation elongation factor 1 alpha 1","EEF1A1","1915","9470.5","9337.6","7023","8246","8393"
"12964","213584_s_at","AI432137","AI432137","CREB/ATF bZIP transcription factor","CREBZF","58487","90.9","109","143.3","92.1","75"
"12965","213585_s_at","AA764988","AA764988","programmed cell death 2","PDCD2","5134","44.6","26.5","17.5","47","27.2"
"12966","213586_at","AI401296","AI401296","cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)","CDKN2D","1032","2.8","1.7","2.5","3.5","2.7"
"12967","213587_s_at","AI884867","AI884867","ATPase, H+ transporting V0 subunit e2","ATP6V0E2","155066","66.2","100.4","46.1","81.8","128.9"
"12968","213588_x_at","AA838274","AA838274","ribosomal protein L14","RPL14","9045","2051.4","2643","2203.5","1436.9","1652.1"
"12969","213589_s_at","AW468201","AW468201","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1","B3GNTL1","146712","2.1","2.5","2.2","4.7","13.7"
"12970","213590_at","AA705628","AA705628","solute carrier family 16 (monocarboxylate transporter), member 5","SLC16A5","9121","72.2","41.9","50.4","62.4","35.1"
"12971","213591_at","AU149534","AU149534","aldehyde dehydrogenase 7 family, member A1","ALDH7A1","501","37.3","6.8","13","9.5","12.7"
"12972","213592_at","X89271","X89271","apelin receptor","APLNR","187","37.2","33.2","66.5","17.5","107.8"
"12973","213593_s_at","AW978896","AW978896","transformer 2 alpha homolog (Drosophila)","TRA2A","29896","57.3","156.3","84","73.9","58.1"
"12974","213594_x_at","AU130523","AU130523","serine/arginine-rich splicing factor 10","SRSF10","10772","269.3","238.6","202","126.4","210.5"
"12975","213595_s_at","AA127643","AA127643","CDC42 binding protein kinase alpha (DMPK-like)","CDC42BPA","8476","43.5","34.4","28.9","17.2","27.6"
"12976","213596_at","AL050391","AL050391","caspase 4, apoptosis-related cysteine peptidase","CASP4","837","71.8","84.2","45.8","89","49.4"
"12977","213597_s_at","BF002474","BF002474","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like","CTDSPL","10217","7","25.8","7.7","5.3","7.2"
"12978","213598_at","W87688","W87688","","","","105.3","129.7","87.8","125.1","64.1"
"12979","213599_at","BE045993","BE045993","Opa interacting protein 5","OIP5","11339","29.9","26.4","12.6","18","12.3"
"12980","213600_at","AA425633","AA425633","signal-induced proliferation-associated 1 like 3","SIPA1L3","23094","33.5","41.9","30.6","29.7","29.3"
"12981","213601_at","AB011537","AB011537","slit homolog 1 (Drosophila)","SLIT1","6585","74","55.1","30","62.8","57.4"
"12982","213602_s_at","AA401885","AA401885","","","","12","3.9","6.3","8.1","6.1"
"12983","213603_s_at","BE138888","BE138888","ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)","RAC2","5880","127.4","122.7","91","131.2","135.6"
"12984","213604_at","AW451236","AW451236","transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)","TCEB3","6924","153.1","238","154.6","263.6","270.5"
"12985","213605_s_at","AL049987","AL049987","","","","236","169.3","236.2","104.3","208"
"12986","213606_s_at","AI571798","AI571798","Rho GDP dissociation inhibitor (GDI) alpha","ARHGDIA","396","63.7","34.1","58.9","74.1","74.8"
"12987","213607_x_at","BE551347","BE551347","NAD kinase","NADK","65220","80.8","141.2","78.1","73.4","87"
"12988","213608_s_at","AI220627","AI220627","SRR1 domain containing","SRRD","402055","115.8","78.9","109.5","100.4","70.3"
"12989","213609_s_at","AB023144","AB023144","seizure related 6 homolog (mouse)-like","SEZ6L","23544","9.8","11.4","14.1","39.2","36.8"
"12990","213610_s_at","BE326381","BE326381","kelch-like family member 23 /// PHOSPHO2-KLHL23 readthrough","KLHL23 /// PHOSPHO2-KLHL23","151230 /// 100526832","65.9","104.4","62.9","111.9","95.7"
"12991","213611_at","BF726531","BF726531","aquaporin 5","AQP5","362","5.5","3","2.7","6.6","3.6"
"12992","213612_x_at","AI800419","AI800419","neuroblastoma breakpoint family, member 10 /// neuroblastoma breakpoint family, member 12 /// neuroblastoma breakpoint family, member 14 /// neuroblastoma breakpoint family, member 15 /// neuroblastoma breakpoint family, member 20 /// neuroblastoma breakpoint family, member 8 /// neuroblastoma breakpoint family, member 9","NBPF10 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF20 /// NBPF8 /// NBPF9","25832 /// 149013 /// 284565 /// 400818 /// 728841 /// 100132406 /// 100288142","1306.7","802.5","927.4","1186.1","1045.6"
"12993","213613_s_at","BE551347","BE551347","NAD kinase","NADK","65220","37.3","88.1","60.9","18.9","44.1"
"12994","213614_x_at","BE786672","BE786672","eukaryotic translation elongation factor 1 alpha 1","EEF1A1","1915","12344.8","11160.6","8790.4","9766.9","8681.4"
"12995","213615_at","AA773554","AA773554","lysophosphatidylcholine acyltransferase 3 ///","LPCAT3 /// U47924.30","10162","92.1","43.5","57.4","94.8","91.3"
"12996","213616_at","BF063896","BF063896","tubulin polyglutamylase complex subunit 2","TPGS2","25941","34.9","19.4","73.2","54.5","81.7"
"12997","213617_s_at","BF063896","BF063896","tubulin polyglutamylase complex subunit 2","TPGS2","25941","109.6","90.8","108","153.6","173.5"
"12998","213618_at","AB011152","AB011152","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 /// uncharacterized LOC101928667","ARAP2 /// LOC101928667","116984 /// 101928667","75.3","31.2","28.6","38.5","24"
"12999","213619_at","AV753392","AV753392","","","","1510.3","1128.4","1034","1539.5","2160.8"
"13000","213620_s_at","AA126728","AA126728","intercellular adhesion molecule 2","ICAM2","3384","261","322.4","274.2","188.8","208.1"
"13001","213621_s_at","AW182892","AW182892","guanylate kinase 1","GUK1","2987","19.8","20.9","18.9","28.6","12.8"
"13002","213622_at","AI733465","AI733465","collagen, type IX, alpha 2","COL9A2","1298","53.2","49.9","30.9","39.9","33.5"
"13003","213623_at","NM_007054","NM_007054","kinesin family member 3A","KIF3A","11127","52.9","39.9","27.5","54.1","45.1"
"13004","213624_at","AA873600","AA873600","sphingomyelin phosphodiesterase, acid-like 3A","SMPDL3A","10924","99.2","68.1","87.3","136.7","92.6"
"13005","213625_at","AW190088","AW190088","zinc finger with KRAB and SCAN domains 4","ZKSCAN4","387032","51.5","35.5","60.7","66.3","46.9"
"13006","213626_at","AL049442","AL049442","carbonyl reductase 4","CBR4","84869","99.4","54.2","47.5","78.5","85.3"
"13007","213627_at","AI924630","AI924630","melanoma antigen family D, 2","MAGED2","10916","131.5","374.6","348.1","195.5","198.2"
"13008","213628_at","AA883493","AA883493","chloride channel CLIC-like 1","CLCC1","23155","108.7","86.9","160.5","107.4","130.1"
"13009","213629_x_at","BF246115","BF246115","metallothionein 1F","MT1F","4494","175.9","1382.8","126.1","134.3","98.3"
"13010","213630_at","AB002361","AB002361","NAC alpha domain containing","NACAD","23148","43.2","68.9","106.1","66.6","57.7"
"13011","213631_x_at","BE789211","BE789211","dihydroorotate dehydrogenase (quinone)","DHODH","1723","53","38.4","32.7","48.5","28.5"
"13012","213632_at","M94065","M94065","dihydroorotate dehydrogenase (quinone)","DHODH","1723","63.7","40.6","51.8","61","49.2"
"13013","213633_at","NM_018957","NM_018957","SH3-domain binding protein 1","SH3BP1","23616","8.2","8.8","7","6.3","7"
"13014","213634_s_at","AL031588","AL031588","tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase","TRMU","55687","12.8","45.3","48.2","16.2","30"
"13015","213635_s_at","AI761858","AI761858","scaffold attachment factor B","SAFB","6294","16.6","15","18.7","24.7","16.9"
"13016","213636_at","AB028968","AB028968","KIAA1045","KIAA1045","23349","63.5","22.1","33.5","38.6","28.9"
"13017","213637_at","BE503392","BE503392","DEAD (Asp-Glu-Ala-Asp) box polypeptide 52","DDX52","11056","41.2","53.3","28.2","82.7","67.6"
"13018","213638_at","AW054711","AW054711","phosphatase and actin regulator 1","PHACTR1","221692","17.6","1.9","3.4","3.9","21.2"
"13019","213639_s_at","AI871396","AI871396","zinc finger protein 500","ZNF500","26048","97.3","133.6","94.7","80.3","65.6"
"13020","213640_s_at","BE503425","BE503425","lysyl oxidase","LOX","4015","16","31.9","28.3","21.4","4.7"
"13021","213641_at","AB011129","AB011129","zinc finger protein 500","ZNF500","26048","18.3","40.2","28.4","53.9","47.3"
"13022","213642_at","BE312027","BE312027","","","","222.6","87","85.3","168","152.2"
"13023","213643_s_at","AK022846","AK022846","inositol polyphosphate-5-phosphatase, 75kDa","INPP5B","3633","6.3","4.6","25.4","9.2","22.5"
"13024","213644_at","AI979276","AI979276","centrosomal protein 112kDa","CEP112","201134","89.6","52.4","81.6","77.3","81.2"
"13025","213645_at","AF305057","AF305057","enolase superfamily member 1","ENOSF1","55556","107.7","235.2","114.6","117.4","77.1"
"13026","213646_x_at","BE300252","BE300252","tubulin, alpha 1b","TUBA1B","10376","3491.2","5396","5062.5","3454.9","4484.4"
"13027","213647_at","D42046","D42046","DNA replication helicase/nuclease 2","DNA2","1763","21.3","31.4","5.6","21.5","25"
"13028","213648_at","AW614427","AW614427","exosome component 7","EXOSC7","23016","96.3","103.8","82.6","88.6","101.9"
"13029","213649_at","AA524053","AA524053","serine/arginine-rich splicing factor 7","SRSF7","6432","241.8","292.9","238.2","148.2","169.6"
"13030","213650_at","AW006438","AW006438","golgin A8 family, member A /// golgin A8 family, member B /// uncharacterized LOC101930583","GOLGA8A /// GOLGA8B /// LOC101930583","23015 /// 440270 /// 101930583","71.3","72.4","85.3","91.9","57.1"
"13031","213651_at","AI935720","AI935720","inositol polyphosphate-5-phosphatase J","INPP5J","27124","10.9","27.4","17.3","8.4","9.2"
"13032","213652_at","AU152579","AU152579","proprotein convertase subtilisin/kexin type 5","PCSK5","5125","44.8","47.5","59.8","100.6","104.2"
"13033","213653_at","AW069290","AW069290","methyltransferase like 3","METTL3","56339","91","65.2","75","90.5","55.6"
"13034","213654_at","R60550","R60550","TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa","TAF5L","27097","144.3","129.9","120.2","104.4","80.8"
"13035","213655_at","AA502643","AA502643","","","","539.6","661.3","566.3","602.6","812.9"
"13036","213656_s_at","BF593594","BF593594","kinesin light chain 1","KLC1","3831","576.9","660","738.8","616.7","529.6"
"13037","213657_s_at","BE858194","BE858194","Homo sapiens cDNA FLJ31419 fis, clone NT2NE2000356. ///","AK055981 /// RP11-617F23.1","","99.7","77.3","78.5","153.9","170.5"
"13038","213658_at","BE858194","BE858194","Homo sapiens cDNA FLJ31419 fis, clone NT2NE2000356.","AK055981","","59.4","55.7","69.9","106.6","103.3"
"13039","213659_at","AA209420","AA209420","zinc finger protein 75D","ZNF75D","7626","24.1","39.8","22.5","50.4","43.1"
"13040","213660_s_at","AA581879","AA581879","topoisomerase (DNA) III beta","TOP3B","8940","10.2","57.6","36.5","36","32.8"
"13041","213661_at","AI671186","AI671186","peptidase domain containing associated with muscle regeneration 1","PAMR1","25891","554.2","125.9","166.8","247.2","183.2"
"13042","213662_at","AI740515","AI740515","family with sequence similarity 134, member B","FAM134B","54463","18.4","10.4","9.4","2.9","1.8"
"13043","213663_s_at","AI740515","AI740515","family with sequence similarity 134, member B","FAM134B","54463","10.6","6.7","21.2","1.7","0.4"
"13044","213664_at","AW235061","AW235061","solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1","SLC1A1","6505","41.5","77.6","52.5","83.8","49"
"13045","213665_at","AI989477","AI989477","SRY (sex determining region Y)-box 4","SOX4","6659","14.3","26.5","34.9","22.7","21.1"
"13046","213666_at","AK026589","AK026589","septin 6","6-Sep","23157","84","46.7","59.5","64.7","72.4"
"13047","213667_at","AB002307","AB002307","uncharacterized LOC100862671 /// Snf2-related CREBBP activator protein","LOC100862671 /// SRCAP","10847 /// 100862671","7.5","29.2","30","8","17.2"
"13048","213668_s_at","AI989477","AI989477","SRY (sex determining region Y)-box 4","SOX4","6659","5.7","5.8","30.5","20.7","26.7"
"13049","213669_at","AB006628","AB006628","FCH domain only 1","FCHO1","23149","8.7","3.7","6.8","7.9","6.5"
"13050","213670_x_at","AI768378","AI768378","NOP2/Sun domain family, member 5 pseudogene 1","NSUN5P1","155400","124.4","243.9","166.1","181.7","174.4"
"13051","213671_s_at","AA621558","AA621558","methionyl-tRNA synthetase /// microRNA 6758","MARS /// MIR6758","4141 /// 102465454","163.3","148","182.5","210.4","163.7"
"13052","213672_at","AA621558","AA621558","methionyl-tRNA synthetase /// microRNA 6758","MARS /// MIR6758","4141 /// 102465454","30.3","49.2","18","41.3","16.5"
"13053","213673_x_at","AA156251","AA156251","neudesin neurotrophic factor","NENF","29937","41","11.3","2.6","43.2","12.6"
"13054","213674_x_at","AI858004","AI858004","immunoglobulin heavy constant delta","IGHD","3495","3","2.6","18.1","19.6","24.3"
"13055","213675_at","W61005","W61005","parvin, alpha","PARVA","55742","434","706.2","780.9","452.5","617.7"
"13056","213676_at","AL038824","AL038824","transmembrane protein 151B","TMEM151B","441151","47.9","21.3","44.6","48.8","54.3"
"13057","213677_s_at","BG434893","BG434893","PMS1 postmeiotic segregation increased 1 (S. cerevisiae)","PMS1","5378","147.6","94.7","108.7","200.4","169.1"
"13058","213678_at","F09448","F09448","transmembrane protein 151B","TMEM151B","441151","34.4","36.6","22.9","37","23.6"
"13059","213679_at","AL049329","AL049329","tetratricopeptide repeat domain 30A","TTC30A","92104","23.6","23","16.3","17.6","23.8"
"13060","213680_at","AI831452","AI831452","keratin 6B","KRT6B","3854","64.5","18.5","32.4","78.2","41.6"
"13061","213681_at","AW512817","AW512817","cysteine/histidine-rich 1","CYHR1","50626","63.9","88.4","77.4","50.9","48.5"
"13062","213682_at","AL036344","AL036344","nucleoporin 50kDa","NUP50","10762","113.2","131.9","95.5","150.6","149"
"13063","213683_at","AV727634","AV727634","acyl-CoA synthetase long-chain family member 6","ACSL6","23305","5.1","1","39.7","34.9","22.1"
"13064","213684_s_at","BF671400","BF671400","PDZ and LIM domain 5","PDLIM5","10611","671.7","483.6","511.5","269.2","374.8"
"13065","213685_at","AA830143","AA830143","TCEB3 antisense RNA 1","TCEB3-AS1","100506963","8.2","75.6","42.4","12.7","13.6"
"13066","213686_at","AI186145","AI186145","vacuolar protein sorting 13 homolog A (S. cerevisiae)","VPS13A","23230","125.7","77.5","59.2","110.3","106.4"
"13067","213687_s_at","BE968801","BE968801","ribosomal protein L35a","RPL35A","6165","2716.1","3011.9","2848.9","1574.6","1630.9"
"13068","213688_at","N25325","N25325","calmodulin 1 (phosphorylase kinase, delta) /// calmodulin 2 (phosphorylase kinase, delta) /// calmodulin 3 (phosphorylase kinase, delta)","CALM1 /// CALM2 /// CALM3","801 /// 805 /// 808","103.1","76.6","56.1","94.9","121.3"
"13069","213689_x_at","AL137958","AL137958","family with sequence similarity 69, member A","FAM69A","388650","276.4","346.5","414.9","320.6","276"
"13070","213690_s_at","AL050131","AL050131","uncharacterized LOC101928378","LOC101928378","101928378","24.9","17.1","6.7","6.1","5"
"13071","213691_at","AL050131","AL050131","uncharacterized LOC101928378","LOC101928378","101928378","15.9","42.8","38","25.3","29.2"
"13072","213692_s_at","AA904259","AA904259","vitamin D (1,25- dihydroxyvitamin D3) receptor","VDR","7421","6.3","8.4","5","43.6","9.4"
"13073","213693_s_at","AI610869","AI610869","mucin 1, cell surface associated","MUC1","4582","25.8","234.5","87.1","83.1","102.7"
"13074","213694_at","AW027347","AW027347","round spermatid basic protein 1","RSBN1","54665","104.5","134.8","44.6","94.6","106"
"13075","213695_at","L48516","L48516","paraoxonase 3","PON3","5446","74.6","37","1.4","50.5","44.4"
"13076","213696_s_at","AA421957","AA421957","mediator complex subunit 8","MED8","112950","43.8","124.4","94.6","36.3","54.6"
"13077","213697_at","AW291829","AW291829","homeodomain interacting protein kinase 3","HIPK3","10114","42.3","21","24.1","30","27.1"
"13078","213698_at","AI805560","AI805560","zinc finger, MYM-type 6 /// ZMYM6 neighbor","ZMYM6 /// ZMYM6NB","9204 /// 100506144","258.3","190.5","327.7","273.3","284"
"13079","213699_s_at","AA854017","AA854017","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta","YWHAQ","10971","1466","2619.6","2341","1714","1702.1"
"13080","213700_s_at","AA554945","AA554945","pyruvate kinase, muscle","PKM","5315","81.4","59","35.1","60.2","29.5"
"13081","213701_at","AW299245","AW299245","chromosome 12 open reading frame 29","C12orf29","91298","71.9","97.5","45.3","103.5","120.9"
"13082","213702_x_at","AI934569","AI934569","N-acylsphingosine amidohydrolase (acid ceramidase) 1","ASAH1","427","1212.2","941.5","933.3","942.6","735.5"
"13083","213703_at","W95043","W95043","long intergenic non-protein coding RNA 342","LINC00342","150759","50.1","90.3","91.1","70.4","60.5"
"13084","213704_at","AA129753","AA129753","Rab geranylgeranyltransferase, beta subunit /// small nucleolar RNA, C/D box 45A /// small nucleolar RNA, C/D box 45B /// small nucleolar RNA, C/D box 45C","RABGGTB /// SNORD45A /// SNORD45B /// SNORD45C","5876 /// 26804 /// 26805 /// 692085","63.9","31","20.2","42.8","49.9"
"13085","213705_at","AW301861","AW301861","gamma-glutamyl carboxylase","GGCX","2677","37.5","59.6","37.9","47.1","60.3"
"13086","213706_at","AI368018","AI368018","glycerol-3-phosphate dehydrogenase 1 (soluble)","GPD1","2819","6.4","2.5","6.8","6.4","4.5"
"13087","213707_s_at","NM_005221","NM_005221","distal-less homeobox 5","DLX5","1749","19.4","60.1","7.1","19.2","13.7"
"13088","213708_s_at","N40555","N40555","MLX, MAX dimerization protein","MLX","6945","156.3","147.2","145.9","146","188.2"
"13089","213709_at","H11725","H11725","basic helix-loop-helix domain containing, class B, 9","BHLHB9","80823","66.5","43.9","44.3","15.9","35.2"
"13090","213710_s_at","AL523275","AL523275","calmodulin 1 (phosphorylase kinase, delta)","CALM1","801","133.6","80.9","102.8","140.2","111.3"
"13091","213711_at","NM_002281","NM_002281","keratin 81","KRT81","3887","9.5","13","35","5.6","4.5"
"13092","213712_at","BF508639","BF508639","ELOVL fatty acid elongase 2","ELOVL2","54898","7.5","6","2.9","4.6","20.7"
"13093","213713_s_at","R48779","R48779","galactosidase, beta 1-like 2","GLB1L2","89944","136.2","401.9","394.6","82.2","268.3"
"13094","213714_at","AI040163","AI040163","calcium channel, voltage-dependent, beta 2 subunit","CACNB2","783","53.4","234.7","431.6","197.3","295.2"
"13095","213715_s_at","AF070591","AF070591","KN motif and ankyrin repeat domains 3","KANK3","256949","55.2","41","12.6","34","59.3"
"13096","213716_s_at","BF939675","BF939675","secreted and transmembrane 1","SECTM1","6398","116.1","57.2","68.2","52.5","74.7"
"13097","213717_at","AA211481","AA211481","LIM domain binding 3","LDB3","11155","13.2","12","46","7.1","36.3"
"13098","213718_at","BE222257","BE222257","RBM14-RBM4 readthrough /// RNA binding motif protein 4","RBM14-RBM4 /// RBM4","5936 /// 100526737","6.7","42.2","34","6.3","18.3"
"13099","213719_s_at","AI831675","AI831675","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","SMARCA4","6597","1.4","2.7","10.7","1.6","2.1"
"13100","213720_s_at","AI831675","AI831675","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","SMARCA4","6597","91.5","139.5","200.3","96","124.4"
"13101","213721_at","L07335","L07335","SRY (sex determining region Y)-box 2","SOX2","6657","5.5","3.7","6.5","11.2","3.6"
"13102","213722_at","AW007161","AW007161","SRY (sex determining region Y)-box 2","SOX2","6657","8.3","7","2.8","2.1","2.1"
"13103","213723_s_at","AI424441","AI424441","iduronidase, alpha-L-","IDUA","3425","5.9","8.2","6.2","12","5.2"
"13104","213724_s_at","AI870615","AI870615","pyruvate dehydrogenase kinase, isozyme 2","PDK2","5164","18.3","43.9","54.4","12.9","26.7"
"13105","213725_x_at","AI693140","AI693140","xylosyltransferase I","XYLT1","64131","84.9","143.9","204.7","304.9","256.6"
"13106","213726_x_at","AA515698","AA515698","tubulin, beta 4B class IVb","TUBB4B","10383","1044.7","1261.2","969.4","1081.3","1297.3"
"13107","213727_x_at","AI743654","AI743654","metallophosphoesterase 1","MPPE1","65258","182.3","119.6","163.1","147.2","132"
"13108","213728_at","AI248598","AI248598","lysosomal-associated membrane protein 1","LAMP1","3916","7.8","39","39.9","40.7","25.8"
"13109","213729_at","Z78308","Z78308","PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)","PRPF40A","55660","208.3","227.5","275.1","228","214.6"
"13110","213730_x_at","BE962186","BE962186","transcription factor 3","TCF3","6929","115.5","127","119.9","154.6","112.9"
"13111","213731_s_at","AI871234","AI871234","transcription factor 3","TCF3","6929","8.8","8.5","6.4","7.4","7.5"
"13112","213732_at","AI871234","AI871234","transcription factor 3","TCF3","6929","25.3","2.1","17.6","14.8","14"
"13113","213733_at","BF740152","BF740152","myosin IF","MYO1F","4542","56","24.1","86.7","77.1","114.8"
"13114","213734_at","BG260658","BG260658","replication factor C (activator 1) 5, 36.5kDa","RFC5","5985","62","73.8","37.6","69.6","105.8"
"13115","213735_s_at","AI557312","AI557312","cytochrome c oxidase subunit Vb","COX5B","1329","621.7","745.7","687.3","707.3","912.7"
"13116","213736_at","AI557312","AI557312","cytochrome c oxidase subunit Vb","COX5B","1329","7.2","8.8","17.7","5.4","16.9"
"13117","213737_x_at","AI620911","AI620911","golgin A8 family, member N","GOLGA8N","643699","412.6","374.9","531.2","424.4","452.9"
"13118","213738_s_at","AI587323","AI587323","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle","ATP5A1","498","1088.7","1158.8","1106.4","1124.1","1360.8"
"13119","213739_at","AL049387","AL049387","uncharacterized LOC103344931","LOC103344931","103344931","27.3","5.7","28.3","33.7","44.3"
"13120","213740_s_at","AI401287","AI401287","transmembrane protein 262","TMEM262","100130348","5.3","7.5","7.7","7.4","5"
"13121","213741_s_at","BF575685","BF575685","karyopherin alpha 1 (importin alpha 5)","KPNA1","3836","49.6","108.1","59","79.5","87.3"
